iid,gender,pid,match,int_corr,samerace,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,imprelig,career,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,career_c
518,0,537,0,0.62,0,22,4,0,8,8,8,8,5,7,8,3,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,6,9,6,5,,7,7,7,0,6
518,0,538,0,0.13,1,32,2,0,6,6,6,6,6,6,6,8,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,2,2,5,6,,,3,6,0,6
518,0,539,0,0.02,1,22,2,0,7,8,5,7,8,3,6,4,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,6,5,7,4,,0,5,6,0,6
518,0,540,0,0.21,1,24,2,1,7,6,6,7,7,4,7,4,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,3,10,9,7,,5,5,5,0,6
518,0,541,0,-0.04,0,23,4,1,6,7,6,8,6,4,6,4,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,3,6,5,5,5,,3,6,0,6
518,0,542,0,0.54,0,23,4,1,7,10,6,7,6,0,8,8,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,7,9,9,7,10,2,5,5,0,6
518,0,543,0,0.12,0,24,4,0,6,8,8,8,8,5,4,5,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,6,5,7,6,,,5,6,0,6
518,0,544,0,0.35,0,23,4,0,7,7,6,6,6,5,6,3,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,5,8,8,7,4,2,4,6,0,6
518,0,545,0,-0.12,1,24,2,1,8,6,6,9,8,4,8,7,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,7,7,4,6,5,1,5,5,0,6
518,0,546,1,-0.06,1,30,2,1,7,7,6,8,6,7,7,9,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,7,7,7,7,6,,6,5,0,6
518,0,547,1,0.24,1,30,2,1,6,7,7,10,6,6,8,6,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,7,8,9,9,7,,7,7,0,6
518,0,548,1,-0.1,1,30,2,1,8,7,7,8,2,5,8,7,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,9,7,8,6,7,,7,6,0,6
518,0,549,1,0.48,1,28,2,1,7,7,8,8,7,6,6,5,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,7,8,8,7,7,6,6,5,0,6
518,0,550,1,0.65,1,30,2,1,7,6,5,6,5,4,6,5,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,5,8,8,9,8,2,7,7,0,6
518,0,551,0,0.53,0,27,1,1,8,5,5,7,7,5,7,3,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,0,7,6,6,5,5,,6,6,0,6
518,0,552,0,0.47,1,25,2,0,5,8,8,7,7,8,6,7,2,23,Theater,15,University of California at Santa Barbara,2,2,1,Actress,1,8,7,6,7,7,2,6,4,0,6
519,0,531,0,0.51,0,25,4,0,5,8,8,3,8,1,4,1,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,1,8,8,2,8,2,6,8,0,13
519,0,532,0,0.03,0,26,4,1,7,8,7,7,8,9,8,5,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,2,8,8,2,8,2,6,8,0,13
519,0,533,0,0.59,1,26,2,1,8,7,8,8,,,7,6,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,4,5,5,2,1,4,6,8,0,13
519,0,534,0,0.13,0,24,6,1,7,8,7,6,6,6,7,7,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,7,7,6,7,2,6,8,0,13
519,0,535,0,-0.04,1,23,2,1,7,8,7,6,7,6,6,7,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,4,4,8,4,8,4,6,8,0,13
519,0,536,0,0.33,1,29,2,0,8,7,9,6,4,3,3,4,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,8,6,6,,,,6,8,0,13
519,0,537,0,0.25,0,22,4,1,7,9,8,8,6,6,8,3,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,6,6,,,,6,8,0,13
519,0,538,0,0.21,1,32,2,1,5,5,5,5,5,5,6,10,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,5,7,6,,,,6,8,0,13
519,0,539,0,0.25,1,22,2,0,8,7,7,4,7,4,7,3,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,5,6,6,5,6,5,6,8,0,13
519,0,540,0,0.18,1,24,2,0,6,7,6,6,5,2,5,3,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,,,,,,,6,8,0,13
519,0,541,0,-0.1,0,23,4,1,8,8,10,7,6,5,7,5,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,4,4,2,1,5,5,6,8,0,13
519,0,542,0,-0.25,0,23,4,0,4,7,6,6,5,7,7,2,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,5,4,3,2,1,,6,8,0,13
519,0,543,0,-0.39,0,24,4,0,,,,,,,,,,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,,,,,,,6,8,0,13
519,0,544,0,-0.73,0,23,4,0,6,8,7,7,7,6,7,5,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,4,4,7,6,5,1,6,8,0,13
519,0,545,0,0.4,1,24,2,0,8,10,9,6,9,5,8,1,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,7,7,6,7,5,6,8,0,13
519,0,546,0,0.18,1,30,2,0,5,6,5,7,6,6,5,4,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,5,8,5,8,6,6,8,0,13
519,0,547,0,0.6,1,30,2,0,3,6,6,5,6,2,5,6,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,7,5,7,7,7,5,6,8,0,13
519,0,548,0,0.27,1,30,2,0,3,5,4,2,3,1,3,4,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,7,8,5,7,6,6,8,0,13
519,0,549,0,-0.07,1,28,2,0,5,7,8,6,7,5,6,6,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,8,7,6,7,5,6,8,0,13
519,0,550,0,0.2,1,30,2,0,6,7,7,7,4,6,6,3,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,6,8,8,6,8,5,6,8,0,13
519,0,551,0,0.42,0,27,1,0,,,,,,,,,,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,,,,,,,,,,13
519,0,552,0,0.45,1,25,2,0,3,4,7,6,6,,6,4,2,26,Education Policy,9,Yale,2,8,9,School Leadership/Politics,0,,,,,,,,,,13
520,0,531,0,-0.12,0,25,4,1,5,10,10,5,10,5,5,1,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,6,7,7,5,5,3,7,6,0,9
520,0,532,0,-0.05,0,26,4,1,7,7,7,7,7,7,8,5,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,4,6,6,4,6,7,7,7,0,9
520,0,533,0,-0.11,0,26,2,0,7,7,7,6,7,,7,5,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,6,5,5,6,6,3,4,2,0,9
520,0,534,0,-0.09,1,24,6,1,7,8,7,8,7,8,8,7,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,5,6,8,4,6,4,4,4,0,9
520,0,535,0,0.15,0,23,2,0,5,6,7,5,8,5,5,5,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,5,6,6,4,6,5,5,5,0,9
520,0,536,0,0.41,0,29,2,0,4,8,7,5,6,6,2,2,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,,,,,,,,,,9
520,0,537,0,0.55,0,22,4,0,6,8,8,,,,,,,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,9,8,8,8,6,6,7,6,0,9
520,0,538,0,0.04,0,32,2,0,4,5,5,4,4,5,4,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,,,,,,,,,,9
520,0,539,0,0.46,0,22,2,0,7,8,8,6,5,5,7,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,4,4,4,4,5,4,5,2,0,9
520,0,540,0,-0.27,0,24,2,0,6,6,7,5,5,2,5,2,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,4,6,5,5,5,4,5,6,0,9
520,0,541,0,-0.16,0,23,4,0,5,9,9,9,8,7,7,6,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,4,7,7,5,6,6,6,4,0,9
520,0,542,0,0.43,0,23,4,0,4,5,6,5,4,0,2,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,7,7,6,5,6,4,6,6,0,9
520,0,543,0,-0.19,0,24,4,0,5,9,9,7,8,3,5,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,4,7,7,6,6,6,6,5,0,9
520,0,544,0,-0.24,0,23,4,0,7,9,7,8,6,7,6,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,5,8,7,5,5,7,6,5,0,9
520,0,545,0,-0.34,0,24,2,0,4,5,8,6,8,1,5,5,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,4,6,6,7,5,5,7,4,0,9
520,0,546,0,-0.11,0,30,2,0,,,,,,,,,,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,,,,,,,,,,9
520,0,547,0,0.44,0,30,2,0,6,7,7,7,6,5,7,6,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,7,6,6,6,4,5,4,7,0,9
520,0,548,0,-0.27,0,30,2,0,2,10,8,10,2,4,7,3,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,7,7,7,5,5,5,6,5,0,9
520,0,549,0,-0.1,0,28,2,0,2,9,9,8,8,6,5,6,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,1,7,7,7,8,5,6,7,7,0,9
520,0,550,0,0.67,0,30,2,1,4,7,7,7,7,7,7,4,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,6,7,6,6,6,5,6,5,0,9
520,0,551,0,0.49,0,27,1,0,5,6,7,7,6,5,8,3,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,7,4,4,4,4,4,4,2,0,9
520,0,552,0,0.37,0,25,2,0,2,7,6,6,6,7,5,5,2,28,Social Work/SIPA,11,Santa Clara University,6,2,1,Foreign Service,0,6,6,6,6,6,6,5,2,0,9
521,0,531,0,0.36,0,25,4,0,5,10,10,5,5,1,3,1,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,6,8,8,8,8,6,7,6,0,9
521,0,532,0,-0.16,0,26,4,1,7,7,7,6,6,5,6,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,7,9,8,5,9,3,7,4,0,9
521,0,533,0,0.55,1,26,2,0,7,7,7,6,,,7,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,8,7,8,8,8,5,8,4,0,9
521,0,534,1,0.25,0,24,6,1,9,9,8,9,9,9,7,8,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,7,7,8,8,8,7,8,6,0,9
521,0,535,1,-0.18,1,23,2,1,6,7,7,5,7,5,6,7,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,8,9,9,9,6,8,5,0,9
521,0,536,0,-0.04,1,29,2,0,7,8,8,7,8,4,6,4,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,8,8,8,8,6,7,6,0,9
521,0,537,0,-0.06,0,22,4,0,6,7,7,8,6,6,7,4,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,8,8,8,8,8,8,6,0,9
521,0,538,1,0.33,1,32,2,1,7,7,6,6,6,6,6,6,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,9,9,10,10,8,8,6,0,9
521,0,539,0,-0.16,1,22,2,0,5,9,8,6,7,3,5,3,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,6,6,8,6,8,6,7,4,0,9
521,0,540,0,0.36,1,24,2,0,6,5,7,7,6,5,6,4,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,7,7,7,7,7,7,7,6,0,9
521,0,541,0,-0.37,0,23,4,1,6,10,10,9,8,7,7,4,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,7,7,8,8,8,5,7,7,0,9
521,0,542,0,-0.38,0,23,4,0,2,5,6,7,2,2,2,0,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,6,5,6,6,8,5,5,3,0,9
521,0,543,0,-0.47,0,24,4,0,7,8,8,7,8,5,5,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,7,7,7,8,7,6,7,6,0,9
521,0,544,0,-0.34,0,23,4,1,6,7,8,7,7,6,6,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,,,,,,,,,,9
521,0,545,1,0.32,1,24,2,1,7,7,7,7,7,5,7,,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,8,7,8,6,6,8,4,0,9
521,0,546,0,0.13,1,30,2,0,6,8,6,3,6,6,5,6,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,9,7,8,9,8,,8,6,0,9
521,0,547,0,-0.06,1,30,2,0,7,8,6,5,3,6,6,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,6,7,7,7,7,7,5,0,9
521,0,548,1,0.1,1,30,2,1,6,8,8,7,3,2,8,6,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,9,7,8,9,8,6,8,3,0,9
521,0,549,0,-0.27,1,28,2,1,6,9,8,7,8,7,6,6,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,0,,,,,,,,,,9
521,0,550,1,-0.06,1,30,2,1,6,6,6,6,5,5,6,6,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,8,8,9,9,9,7,7,6,0,9
521,0,551,1,-0.02,0,27,1,1,8,7,8,6,6,5,7,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,9,8,8,8,8,7,8,6,0,9
521,0,552,0,0.27,1,25,2,0,3,4,6,4,4,4,4,5,2,26,Social Work,11,NYU,2,3,1,Exec. Director of social service non-profit,1,9,7,7,8,8,6,7,5,0,9
522,0,531,0,0.33,0,25,4,0,5,5,5,1,10,1,1,1,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,9,9,6,7,5,5,6,0,1
522,0,532,0,0.19,0,26,4,1,8,8,8,7,8,5,7,5,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,2,9,9,3,9,3,5,3,0,1
522,0,533,0,0.12,1,26,2,0,6,9,9,8,10,4,7,4,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,5,8,9,7,8,7,8,6,0,1
522,0,534,0,0.14,0,24,6,1,7,8,8,8,7,8,6,7,,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,6,9,8,6,8,5,6,6,0,1
522,0,535,0,0.46,1,23,2,1,7,7,7,7,6,6,7,5,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,8,9,9,8,6,3,7,6,0,1
522,0,536,0,0.57,1,29,2,0,7,8,9,7,8,5,7,6,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,6,5,5,7,4,5,4,0,1
522,0,537,0,0.73,0,22,4,0,7,9,9,8,9,8,8,5,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,6,8,9,9,7,7,8,6,0,1
522,0,538,0,-0.2,1,32,2,0,6,6,6,6,5,5,5,8,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,8,9,7,9,,7,8,7,0,1
522,0,539,1,0.57,1,22,2,1,9,6,10,9,8,8,8,10,1,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,6,4,8,10,7,8,8,9,1,1
522,0,540,0,0.13,1,24,2,1,6,7,8,7,5,3,7,4,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,9,8,7,8,6,6,5,0,1
522,0,541,0,0.09,0,23,4,1,7,6,9,8,8,6,8,4,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,9,9,6,9,5,7,7,0,1
522,0,542,0,0.54,0,23,4,1,6,5,4,6,7,2,6,7,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,9,8,7,,6,7,7,0,1
522,0,543,0,-0.04,0,24,4,0,7,8,8,8,8,5,5,5,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,6,7,8,6,7,5,5,3.5,0,1
522,0,544,1,-0.16,0,23,4,1,7,7,7,7,7,7,7,7,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,5,8,8,8,,8,7,6,0,1
522,0,545,1,-0.14,1,24,2,1,7,7,7,7,7,4,7,5,1,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,10,8,8,8,9,7,8,6,0,1
522,0,546,1,-0.16,1,30,2,1,7,8,8,8,6,9,7,7,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,10,8,9,9,7,8,9,7,0,1
522,0,547,0,0.67,1,30,2,0,6,8,6,7,8,6,7,6,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,7,9,9,7,8,7,7,7,0,1
522,0,548,0,0.09,1,30,2,0,4,4,7,1,7,1,1,1,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,5,6,5,4,,2,2,1.5,0,1
522,0,549,1,0.29,1,28,2,1,6,8,8,8,7,5,6,4,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,9,9,9,8,,7,8,7,0,1
522,0,550,0,0.62,1,30,2,0,6,7,6,4,4,5,5,4,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,7,8,7,5,7,4,1,6,0,1
522,0,551,0,0.4,0,27,1,1,7,7,8,4,7,5,7,6,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,0,3,9,7,3,5,3,5,6,0,1
522,0,552,0,0.45,1,25,2,0,3,3,9,6,9,6,6,3,2,22,Law,1,Georgetown,2,3,6,Assistant District Attorney,1,8,9,9,7,6,7,7,4.5,0,1
523,0,531,0,-0.17,1,25,4,0,5,10,5,1,1,1,4,1,2,27,Education,9,Beijing University,4,3,2,??,1,4,5,7,4,7,6,4,5,0,10
523,0,532,1,0.48,1,26,4,1,6,8,9,7,8,9,8,5,2,27,Education,9,Beijing University,4,3,2,??,1,1,9,9,1,6,8,4,6,0,10
523,0,533,0,0.28,0,26,2,0,5,8,7,5,,,6,7,2,27,Education,9,Beijing University,4,3,2,??,1,7,5,7,5,7,5,5,3,1,10
523,0,534,0,0.14,0,24,6,0,5,5,5,5,5,4,5,5,2,27,Education,9,Beijing University,4,3,2,??,1,7,6,7,5,7,6,6,5,,10
523,0,535,0,0.52,0,23,2,0,6,5,6,7,6,4,5,3,2,27,Education,9,Beijing University,4,3,2,??,1,2,3,10,4,7,8,5,3,0,10
523,0,536,0,0.49,0,29,2,0,4,8,7,6,6,3,3,5,2,27,Education,9,Beijing University,4,3,2,??,1,6,7,7,7,9,6,7,6,0,10
523,0,537,0,0.14,1,22,4,0,4,8,8,4,5,7,4,7,2,27,Education,9,Beijing University,4,3,2,??,0,4,2,6,4,6,8,4,2,0,10
523,0,538,0,0.39,0,32,2,0,4,6,5,6,5,5,6,9,2,27,Education,9,Beijing University,4,3,2,??,1,5,1,6,8,2,2,,,0,10
523,0,539,0,-0.05,0,22,2,0,4,10,10,8,7,6,5,4,2,27,Education,9,Beijing University,4,3,2,??,1,3,4,6,5,7,6,4,3,0,10
523,0,540,0,0.19,0,24,2,0,5,3,2,4,2,1,4,4,2,27,Education,9,Beijing University,4,3,2,??,0,2,6,7,2,5,4,4,8,0,10
523,0,541,0,-0.06,1,23,4,0,1,5,8,5,9,9,4,5,2,27,Education,9,Beijing University,4,3,2,??,1,4,7,8,5,7,10,7,7,0,10
523,0,542,0,0.1,1,23,4,0,1,2,4,6,5,6,2,8,2,27,Education,9,Beijing University,4,3,2,??,1,4,2,7,8,,4,5,5,0,10
523,0,543,0,0.36,1,24,4,0,10,10,10,10,10,10,10,10,2,27,Education,9,Beijing University,4,3,2,??,1,10,10,10,10,10,10,10,10,1,10
523,0,544,1,-0.07,1,23,4,1,5,8,7,7,6,6,7,8,1,27,Education,9,Beijing University,4,3,2,??,1,5,6,5,5,5,6,7,5,1,10
523,0,545,0,0.62,0,24,2,0,3,7,7,4,6,1,5,5,2,27,Education,9,Beijing University,4,3,2,??,1,3,2,4,5,7,4,5,5,0,10
523,0,546,0,0,0,30,2,0,6,5,5,6,6,6,6,6,2,27,Education,9,Beijing University,4,3,2,??,1,8,3,7,6,8,6,6,7,0,10
523,0,547,0,0.19,0,30,2,0,3,8,8,7,6,5,7,6,2,27,Education,9,Beijing University,4,3,2,??,1,5,4,8,5,7,8,5,4,0,10
523,0,548,0,0.48,0,30,2,0,1,10,6,1,3,1,6,9,2,27,Education,9,Beijing University,4,3,2,??,1,7,5,7,7,7,5,2,3,,10
523,0,549,0,0.4,0,28,2,0,3,7,6,8,9,5,5,4,2,27,Education,9,Beijing University,4,3,2,??,1,7,6,8,8,8,3,7,2,0,10
523,0,550,0,0.27,0,30,2,0,3,5,5,5,5,3,4,2,2,27,Education,9,Beijing University,4,3,2,??,0,2,2,9,2,7,1,2,1,0,10
523,0,551,0,0.55,0,27,1,0,4,8,7,7,6,5,8,7,2,27,Education,9,Beijing University,4,3,2,??,1,8,5,7,10,7,8,8,4,0,10
523,0,552,0,0.35,0,25,2,0,2,7,9,8,7,8,6,6,2,27,Education,9,Beijing University,4,3,2,??,1,7,2,6,5,8,3,7,2,0,10
524,0,531,1,-0.15,1,25,4,1,5,10,10,10,10,3,4,1,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,5,9,9,7,7,5,7,3,0,4
524,0,532,1,-0.27,1,26,4,1,7,9,8,8,6,5,8,5,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,3,9,9,5,7,3,4,5,0,4
524,0,533,0,0.21,0,26,2,0,8,,8,8,,7,8,7,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,5,8,7,7,6,5,4,2,0,4
524,0,534,1,-0.17,0,24,6,1,9,8,9,9,9,8,8,7,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,5,7,8,7,8,6,5,5,0,4
524,0,535,1,0.3,0,23,2,1,7,8,7,7,6,6,7,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,7,9,8,9,7,7,8,3,0,4
524,0,536,1,0.51,0,29,2,1,8,8,9,9,8,7,8,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,7,8,7,7,7,5,5,3,0,4
524,0,537,0,0.48,1,22,4,0,7,9,9,9,9,5,8,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,6,7,7,7,5,5,3,0,4
524,0,538,1,0.37,0,32,2,1,7,7,6,7,6,6,6,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,4,9,9,7,8,4,7,5,0,4
524,0,539,1,0.2,0,22,2,1,7,8,8,9,9,7,7,8,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,8,9,9,9,8,7,4,0,4
524,0,540,0,0.04,0,24,2,0,7,7,7,8,5,5,6,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,4,9,4,7,8,4,6,5,0,4
524,0,541,0,-0.2,1,23,4,0,7,8,9,8,7,8,5,4,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,0,5,9,9,7,7,6,5,3,0,4
524,0,542,1,0.33,1,23,4,1,6,7,7,6,7,7,7,8,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,8,9,6,8,6,6,6,0,4
524,0,543,0,-0.3,1,24,4,0,6,9,9,7,9,5,5,4,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,8,8,7,7,7,6,4,0,4
524,0,544,0,0.11,1,23,4,0,6,8,7,7,6,6,7,5,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,9,8,8,7,6,7,3,0,4
524,0,545,0,-0.12,0,24,2,0,,,,,,,,,,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,,,,,,,,,,4
524,0,546,1,0.02,0,30,2,1,7,7,6,7,6,7,5,7,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,8,8,9,8,8,7,5,2,0,4
524,0,547,1,0.3,0,30,2,1,7,7,8,8,5,6,7,5,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,9,9,9,8,8,8,8,4,0,4
524,0,548,1,-0.36,0,30,2,1,9,7,7,8,4,6,9,9,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,8,6,7,7,7,4,6,4,0,4
524,0,549,1,0.16,0,28,2,1,6,8,10,7,7,6,7,5,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,9,7,7,7,4,6,3,0,4
524,0,550,1,0.74,0,30,2,1,7,6,6,6,5,6,6,4,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,7,8,7,8,5,6,4,0,4
524,0,551,0,0.46,0,27,1,0,6,7,7,6,9,5,7,1,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,6,9,8,6,7,7,6,4,0,4
524,0,552,1,0.59,0,25,2,1,8,7,8,8,,,7,6,2,25,medicine,4,Columbia University,4,9,6,physician/healthcare,1,8,6,7,7,6,4,5,2,0,4
525,0,531,0,0,0,25,4,0,5,10,8,5,5,5,3,1,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,0,6,9,9,5,8,7,5,6,0,3
525,0,532,0,0.13,0,26,4,0,6,7,6,7,,5,6,2,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,0,6,9,8,4,9,6,6,4,0,3
525,0,533,0,0.11,1,26,2,0,6,,5,5,,4,5,5,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,0,6,7,7,4,8,6,5,4,0,3
525,0,534,0,-0.4,0,24,6,0,5,5,7,5,5,4,5,3,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,0,7,8,8,7,9,6,6,5,0,3
525,0,535,0,0.26,1,23,2,0,6,8,6,7,6,6,6,5,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,1,7,5,9,9,8,7,7,5,0,3
525,0,536,0,0.52,1,29,2,0,5,8,6,6,7,3,3,4,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,0,7,7,7,6,7,6,6,6,0,3
525,0,537,0,0.78,0,22,4,0,5,8,7,8,5,4,7,1,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,1,8,8,8,8,9,9,9,7,0,3
525,0,538,0,-0.06,1,32,2,0,3,5,7,5,5,4,5,5,2,24,Public Health,15,Cornell University,2,2,8,Sex Therapist,1,7,7,8,9,8,8,9,9,0,3
